id,supplier_id,name,certificate_type,issuing_body,certificate_number,issue_date,expiry_date,document_url,verified,verified_by,verified_at,created_at
a75e994e-55ec-4211-9dba-949331adc527,58b993bc-0e84-4dad-885f-5ff25ab85520,ISO 9001:2015,Quality Management,ISO,ISO-HOR-19112,2024-05-31,2027-05-31,https://cdn.lithiumbuy.com/certs/c8e96b89-0d62-40ad-bfa8-779b14545c6b.pdf,true,,,2024-05-31T05:38:30.448Z
251ca6d4-a10d-4abc-aafb-656e4a55c332,58b993bc-0e84-4dad-885f-5ff25ab85520,ISO 14001:2015,Environmental,ISO,ISO-HOR-71115,2024-03-24,2027-03-24,https://cdn.lithiumbuy.com/certs/e921d613-33bd-480d-bb9d-9362f9a6034a.pdf,false,,,2024-03-24T05:38:30.448Z
89f83390-f4f0-4986-8bea-879eeef16564,ebdf84c6-923d-4f92-8177-d2dfd2dd9fa6,ISO 9001:2015,Quality Management,ISO,ISO-MER-89865,2023-07-22,2026-07-21,https://cdn.lithiumbuy.com/certs/f9bf0c78-abe2-43f3-9432-04f98482bfcd.pdf,true,,,2023-07-22T05:38:30.448Z
cf7c1dbc-d0e3-4332-bb60-8089eeb2853c,af118ca3-20ec-42de-b6d2-05ac60311982,ISO 9001:2015,Quality Management,ISO,ISO-INT-64350,2024-10-05,2027-10-05,https://cdn.lithiumbuy.com/certs/2ea42d13-5e15-44ce-9442-5b9249c39b49.pdf,true,,,2024-10-05T05:38:30.448Z
5d771b14-5033-4780-80e6-ed7d750fa9a8,af118ca3-20ec-42de-b6d2-05ac60311982,ISO 14001:2015,Environmental,ISO,ISO-INT-70177,2023-09-19,2026-09-18,https://cdn.lithiumbuy.com/certs/fc810ce3-24c1-40da-b063-4fed0c0f0494.pdf,false,,,2023-09-19T05:38:30.448Z
9910b3db-2fa9-40be-8605-36aa13891ce2,870dc9ac-795a-4851-ac2a-3cf9f083df9f,ISO 9001:2015,Quality Management,ISO,ISO-50068,2024-02-21,2027-02-20,https://cdn.lithiumbuy.com/certs/02ae4a53-776a-4e6b-90e4-3ccf0bf2f7be.pdf,true,62994d66-a6d6-4fb3-bd97-7e83ef5ff8cc,2025-11-29T05:39:44.584Z,2024-02-21T05:39:44.584Z
e2d2ad60-ccfe-4efc-bfd5-6d34cb70a7bf,899e3891-f93f-4d0d-8a05-4f23adaeac21,ISO 9001:2015,Quality Management,ISO,ISO-51943,2023-09-25,2026-09-24,https://cdn.lithiumbuy.com/certs/12687eeb-c1ac-45a2-8e08-961d4c6d15d3.pdf,true,392c9f97-1380-4018-a123-bbe90d971abe,2025-12-02T05:39:44.584Z,2023-09-25T05:39:44.584Z
67b6860d-d59a-4e65-9086-c223e17ef5f0,86840899-7fd7-43ef-bb0b-d9662d595c82,ISO 45001:2018,Safety,ISO,ISO-91427,2023-02-10,2026-02-09,https://cdn.lithiumbuy.com/certs/d5b2109a-1d63-4b86-b634-ab8a5f7ede23.pdf,true,17302571-a474-4c6d-b148-f4a2da5a9f71,2025-09-06T05:39:44.584Z,2023-02-10T05:39:44.584Z
7b408e32-c26d-45b8-a8f6-7e7a5dbec4b5,d108e80f-d16f-4dbc-b16f-1587d9c2e46e,ISO 14001:2015,Environmental,ISO,ISO-83489,2023-05-08,2026-05-07,https://cdn.lithiumbuy.com/certs/afb10a85-8b6e-40c8-9d36-d65c1300120c.pdf,true,8c125279-9b3a-497a-b5a5-3f9dd38664dd,2025-08-15T05:39:44.584Z,2023-05-08T05:39:44.584Z
a617bd76-fdb7-4cc0-a640-9e32236399ee,9e435b1b-3b26-4f4b-9b97-17ba2e5c1452,ISO 45001:2018,Safety,ISO,ISO-23489,2024-03-10,2027-03-10,https://cdn.lithiumbuy.com/certs/fb3e7abc-9cd8-40ca-a504-4ed4be264b3c.pdf,true,53af88e7-1c9e-4501-90f6-1614f95bbfba,2025-07-14T05:39:44.584Z,2024-03-10T05:39:44.584Z
62ab82d4-c031-4178-b6e1-103d6315106f,03d7c773-07d1-4c54-87fd-e34038901632,ISO 45001:2018,Safety,ISO,ISO-75801,2025-05-18,2028-05-17,https://cdn.lithiumbuy.com/certs/e377734d-e9c4-4aab-acab-1c9660225bd7.pdf,true,15365846-ce92-4b46-a5e3-01ae1e8bdece,2025-10-14T05:39:44.584Z,2025-05-18T05:39:44.584Z
cef265b5-f0fe-477c-9204-beb454ba1498,b69730b6-17d6-4542-aa43-08d7f788dacc,IATF 16949:2016,Industry Specific,IATF,IATF-51794,2024-06-26,2027-06-26,https://cdn.lithiumbuy.com/certs/becb8e0f-28c0-4c12-a2f3-86b30c18184c.pdf,true,3baa7d48-3367-47a8-9a66-6435975de616,2025-10-04T05:39:44.584Z,2024-06-26T05:39:44.584Z
291c3dfb-e00c-40d9-9248-74c37659faa0,4942af99-35dc-4674-8541-92dc7395fa0b,IATF 16949:2016,Industry Specific,IATF,IATF-25463,2024-12-02,2027-12-02,https://cdn.lithiumbuy.com/certs/0b7f7b02-7614-496e-9e51-f76b784ac0a5.pdf,true,03a71b47-4ecc-4b4c-95ed-29093e932fc2,2025-08-17T05:39:44.584Z,2024-12-02T05:39:44.584Z
317c77ac-cc21-430c-87df-84653ea21d59,b81d6b03-e5b8-4775-ae41-f217e25d8d23,ISO 9001:2015,Quality Management,ISO,ISO-68403,2023-11-02,2026-11-01,https://cdn.lithiumbuy.com/certs/30490fa3-b860-48ec-88b6-ac038f620a09.pdf,true,b11a83aa-2810-4f8a-9b0a-6074e68b98bf,2025-10-24T05:39:44.584Z,2023-11-02T05:39:44.584Z
24250149-451e-4adf-8cb7-0ff353479b5a,d74f7fe2-0419-4385-bd64-0b1ec5f0c7ea,ISO 45001:2018,Safety,ISO,ISO-86962,2023-09-30,2026-09-29,https://cdn.lithiumbuy.com/certs/2aa04183-3961-40b8-bc63-26d6dfa5db32.pdf,true,973204ee-70d3-4ede-af5f-b1698fdd9a29,2025-09-15T05:39:44.584Z,2023-09-30T05:39:44.584Z
42d40183-ef46-4170-a0ba-1b62226cb355,1084f4f1-4e9b-4266-b782-ae20022825b0,ISO 45001:2018,Safety,ISO,ISO-54296,2023-01-11,2026-01-10,https://cdn.lithiumbuy.com/certs/92559baa-00c8-4bb7-9ffc-d129cc1c2b4c.pdf,true,7b284b28-19e7-4d12-9aed-b9acc31d4ef1,2025-11-25T05:39:44.584Z,2023-01-11T05:39:44.584Z
f0b4a8af-0626-4adc-bab3-d050527eeadb,15a2f15e-2b3b-4d6c-95c0-45c55b4da187,ISO 45001:2018,Safety,ISO,ISO-40302,2023-08-24,2026-08-23,https://cdn.lithiumbuy.com/certs/d6a96590-b57d-49ac-b950-a3ce4e981724.pdf,true,bef46260-5027-40ce-a785-fc9e8404f928,2025-08-30T05:39:44.584Z,2023-08-24T05:39:44.584Z
52db6000-9dcf-4c1f-8657-3f5a457ac299,a9baa336-d8c1-4f17-a5a3-33647959e08d,ISO 9001:2015,Quality Management,ISO,ISO-63183,2024-07-29,2027-07-29,https://cdn.lithiumbuy.com/certs/f015f641-8d49-4b8d-b582-1529706972af.pdf,true,1659e9f9-a501-461d-aea8-89316d2e307f,2025-09-14T05:39:44.584Z,2024-07-29T05:39:44.584Z
3404b92d-0c07-4ade-ba95-2878e3bdf7b0,b76f14c3-32ac-44cf-9716-780bbb7f98f9,ISO 14001:2015,Environmental,ISO,ISO-69963,2024-09-22,2027-09-22,https://cdn.lithiumbuy.com/certs/a9670add-36c5-42de-9928-91378cd6445b.pdf,true,9db8801c-9096-41a1-9086-1e525e14ceda,2025-09-06T05:39:44.585Z,2024-09-22T05:39:44.584Z
de759ca6-9e6c-4ee2-a07a-801fd7a92d01,732065c3-9210-49c5-9c01-d28eb1e753cd,ISO 45001:2018,Safety,ISO,ISO-59764,2024-09-21,2027-09-21,https://cdn.lithiumbuy.com/certs/db592bca-fbbb-437b-b04e-ff4595f715fe.pdf,true,c89de796-5edd-4877-80fb-edec55caad34,2025-09-19T05:39:44.585Z,2024-09-21T05:39:44.585Z
bcf51287-18f0-498c-9647-5293929f3a50,a355b262-f108-4bd3-a667-220684eb08fa,ISO 14001:2015,Environmental,ISO,ISO-50027,2024-02-21,2027-02-20,https://cdn.lithiumbuy.com/certs/7d239d57-8b3e-407b-90b7-de3cdedafd9b.pdf,true,2a21cea9-aa43-42ad-b22b-43a1fe651470,2025-10-31T05:39:44.585Z,2024-02-21T05:39:44.585Z
181e5e97-217f-410f-8ba7-20e84aafc5e6,6786451c-c5f5-4316-9fa5-7427bb245cfa,ISO 45001:2018,Safety,ISO,ISO-79678,2024-03-24,2027-03-24,https://cdn.lithiumbuy.com/certs/56f1e601-1200-4115-9fd7-59224224122a.pdf,true,7fc893eb-9fe0-427a-96f1-4c903a98d7a6,2025-07-17T05:39:44.585Z,2024-03-24T05:39:44.585Z
47fdc1f1-f60f-49fd-b819-e018e0e7feaf,c6fd996f-9111-44dd-8a5c-447d9ec855ce,IATF 16949:2016,Industry Specific,IATF,IATF-51343,2025-05-06,2028-05-05,https://cdn.lithiumbuy.com/certs/dff985ef-a891-4f4c-a072-b4ef8a16709c.pdf,true,9ab22b25-72d8-4ab7-90fb-073894f73e67,2025-08-02T05:39:44.585Z,2025-05-06T05:39:44.585Z
946c412f-5ee4-4137-897a-7d73f5e6b845,0993ef4e-0912-4214-88b5-f09012b23d4a,ISO 45001:2018,Safety,ISO,ISO-12971,2025-05-29,2028-05-28,https://cdn.lithiumbuy.com/certs/92dbb8c6-8e9c-4f75-bc11-84759347e651.pdf,true,73f67838-985b-4246-88ce-a9762920789a,2025-10-08T05:39:44.585Z,2025-05-29T05:39:44.585Z
e5dc4938-2847-4357-b234-98cb96a9232b,2d30e743-73b2-47fc-9549-5369d02cc849,ISO 9001:2015,Quality Management,ISO,ISO-69869,2024-01-31,2027-01-30,https://cdn.lithiumbuy.com/certs/b03afada-4a3f-4506-b419-aa4cd6a6f221.pdf,true,c489fbe1-585c-404b-9668-0f817eff2fbc,2025-09-08T05:39:44.585Z,2024-01-31T05:39:44.585Z
ad00edb7-59ea-4f3c-9d6e-19d4c716a18e,7d9de43b-e552-4a17-b164-3bc041b4bdc9,ISO 14001:2015,Environmental,ISO,ISO-19323,2023-06-08,2026-06-07,https://cdn.lithiumbuy.com/certs/c5812b6f-c591-49b7-9ed6-8487c57c1b54.pdf,true,a1db766e-f78c-4e1f-b0b9-3888b69dad56,2025-07-08T05:39:44.585Z,2023-06-08T05:39:44.585Z
435424b6-c903-435b-9a36-b98c4a8f13d9,37fbb935-02c2-4908-8a0d-1767ce72736c,ISO 14001:2015,Environmental,ISO,ISO-66063,2024-03-06,2027-03-06,https://cdn.lithiumbuy.com/certs/7fb05118-bbed-4993-a4f0-563c1e43ffa5.pdf,true,fcdc9c17-8170-4a6c-a8d6-a5dbd2714474,2025-08-28T05:39:44.585Z,2024-03-06T05:39:44.585Z
a9af79e9-d8b8-4959-bc61-f58ec08fbef4,420bfee0-8d70-4bca-a8a3-5664e72d8fef,ISO 14001:2015,Environmental,ISO,ISO-19803,2023-08-01,2026-07-31,https://cdn.lithiumbuy.com/certs/fba7bb77-72b7-42d6-b668-4ee87ca66b92.pdf,true,6506df0a-b285-4756-9500-5a8bf82839aa,2025-11-07T05:39:44.585Z,2023-08-01T05:39:44.585Z
e706525d-62f0-4432-9f7e-e4ed2aa88fc7,5c40cade-c942-4528-8048-02a989eed85d,IATF 16949:2016,Industry Specific,IATF,IATF-23262,2023-04-07,2026-04-06,https://cdn.lithiumbuy.com/certs/adc32214-f5f8-4802-ada1-bd1d008b4a9f.pdf,true,4cd8fcb7-6b10-42e8-9866-13f5303f1276,2025-09-18T05:39:44.585Z,2023-04-07T05:39:44.585Z
781a0266-605f-49b2-b8fb-bbc3ef937f6e,6a83ca53-c0a9-42ef-85a8-c6007f6d97b5,ISO 45001:2018,Safety,ISO,ISO-10261,2024-11-04,2027-11-04,https://cdn.lithiumbuy.com/certs/1a935d76-6b60-4c83-85e0-89a391d6ec35.pdf,true,9de320df-2b46-4505-baa9-a58e2751febd,2025-11-01T05:39:44.585Z,2024-11-04T05:39:44.585Z
e40fd89a-b73e-40c4-b980-23735aa19900,67517fe0-7dcb-4ec1-9d30-cd456cb8c0af,ISO 14001:2015,Environmental,ISO,ISO-93466,2024-06-03,2027-06-03,https://cdn.lithiumbuy.com/certs/1ea0b6bc-b5b4-4c50-9ecf-f863428e2efd.pdf,true,335832d0-0a29-4874-8719-b40998b3ef9e,2025-10-14T05:39:44.585Z,2024-06-03T05:39:44.585Z
18785d47-537f-4e55-a1c6-136183fc1802,58cdc450-a548-4401-8bf2-112ce2b3a84d,ISO 45001:2018,Safety,ISO,ISO-71777,2023-03-30,2026-03-29,https://cdn.lithiumbuy.com/certs/eb22843b-c84f-4d40-b1c2-93ce640c7ed6.pdf,true,b16216b1-a2de-46a6-b017-c685370bda52,2025-11-12T05:39:44.585Z,2023-03-30T05:39:44.585Z
a4fb7c22-ae08-4032-b1a9-fc1761b8de8d,4496c558-39c2-486f-8c7b-d621e76a1d0b,ISO 45001:2018,Safety,ISO,ISO-61479,2023-11-12,2026-11-11,https://cdn.lithiumbuy.com/certs/39c9717d-9f75-4ea2-9622-92baa2f72056.pdf,true,cc82a444-822f-46d4-8dfc-784d07603aa4,2025-08-17T05:39:44.585Z,2023-11-12T05:39:44.585Z
234e563b-416a-4c0d-9e0e-49fe3d53b95f,d4507d8e-c7cb-462f-bbb7-77ad981830f8,IATF 16949:2016,Industry Specific,IATF,IATF-63855,2023-05-11,2026-05-10,https://cdn.lithiumbuy.com/certs/1e097457-5251-4278-b954-47c4205b76ec.pdf,true,9f09c6b5-1565-46c7-980d-6cd0550f3c3d,2025-08-15T05:39:44.585Z,2023-05-11T05:39:44.585Z
c46b254b-54fd-4776-9e92-c55eb089705c,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,ISO 14001:2015,Environmental,ISO,ISO-34264,2023-03-20,2026-03-19,https://cdn.lithiumbuy.com/certs/4d13fd57-294b-4f7f-9813-6f8fee3c185c.pdf,true,79fee4a4-9706-46a4-847b-6dd7fc017799,2025-11-07T05:39:44.585Z,2023-03-20T05:39:44.585Z
a074f6d6-8d4c-44f5-92d1-bea513d9bddf,03d7c773-07d1-4c54-87fd-e34038901632,ISO 14001:2015,Environmental,ISO,ISO-68771,2024-01-24,2027-01-23,https://cdn.lithiumbuy.com/certs/a9a926b7-e80e-4049-b0d3-2e5bb3a24c88.pdf,true,828077e9-358b-47de-8995-2c93d4e29111,2025-08-03T05:39:44.585Z,2024-01-24T05:39:44.585Z
0099d65d-2467-48ee-86ed-04095134fa00,a12299a4-2c5b-42a9-ba81-b50ed03324ea,ISO 14001:2015,Environmental,ISO,ISO-87369,2023-05-14,2026-05-13,https://cdn.lithiumbuy.com/certs/61398be3-d266-4266-bd04-a4306ed50fba.pdf,true,5e355ee4-2a4a-4417-a74b-9af61669aa56,2025-09-02T05:39:44.585Z,2023-05-14T05:39:44.585Z
a7066779-d07a-4495-a060-34b5d176f35d,9253540c-1c21-46d1-99d1-c5c4f716d37a,IATF 16949:2016,Industry Specific,IATF,IATF-22246,2023-01-12,2026-01-11,https://cdn.lithiumbuy.com/certs/ff6995b2-79e6-4674-b227-93ee52b30d98.pdf,true,06c1d10f-c143-41df-9aaa-a6a803a026ef,2025-11-09T05:39:44.585Z,2023-01-12T05:39:44.585Z
9b3cb65d-76f1-4efd-bb94-fe5dc2af27f3,03d7c773-07d1-4c54-87fd-e34038901632,ISO 14001:2015,Environmental,ISO,ISO-29831,2023-05-10,2026-05-09,https://cdn.lithiumbuy.com/certs/5e09d155-d7bb-45dd-b4fa-3044fe7ecc5b.pdf,true,6a77c00d-c5b4-4587-844b-4b484ce555f5,2025-10-24T05:39:44.585Z,2023-05-10T05:39:44.585Z
4d143f3d-9ab2-4f93-9ae8-4cd7d0bde98b,9229b841-28bc-4c21-ae95-b1580c26e5c4,ISO 45001:2018,Safety,ISO,ISO-49572,2024-04-12,2027-04-12,https://cdn.lithiumbuy.com/certs/3c6e0f2e-11ea-46fb-9ec6-313048f8820a.pdf,true,90822d94-a3be-4060-846c-42ec99d42cca,2025-08-08T05:39:44.585Z,2024-04-12T05:39:44.585Z
98e542bc-3941-49c8-92d4-2fb076719426,3969643f-066c-4899-9665-45657442ebf6,ISO 14001:2015,Environmental,ISO,ISO-93680,2024-04-24,2027-04-24,https://cdn.lithiumbuy.com/certs/7da1f6b7-b263-4695-9b06-8e743e69fb37.pdf,true,0d4158f8-ba8b-4a12-b264-24b29ba8afa6,2025-09-24T05:39:44.585Z,2024-04-24T05:39:44.585Z
33d89cf1-6522-43ec-8365-df19591c5dfe,15a2f15e-2b3b-4d6c-95c0-45c55b4da187,IATF 16949:2016,Industry Specific,IATF,IATF-76167,2025-05-21,2028-05-20,https://cdn.lithiumbuy.com/certs/94c64513-78a7-43cb-a076-231c9f7d23af.pdf,true,4e5de6d2-ff2c-4ac9-80e7-e6debd0812d7,2025-10-25T05:39:44.585Z,2025-05-21T05:39:44.585Z
60b036bc-76be-471d-8ce3-8c589a059955,90be6962-3f84-4ae1-b418-fc65256c02d0,ISO 9001:2015,Quality Management,ISO,ISO-51788,2024-06-28,2027-06-28,https://cdn.lithiumbuy.com/certs/98415122-1ad8-4d92-8e97-afa91c539417.pdf,true,8b3460b1-ac2f-46ff-b374-8e8e58ebc274,2025-12-03T05:39:44.585Z,2024-06-28T05:39:44.585Z
a9e58e24-050c-4112-af08-6ba6c49acf9b,9111d683-0be7-422c-b2d1-c65d47891556,ISO 9001:2015,Quality Management,ISO,ISO-71768,2024-10-24,2027-10-24,https://cdn.lithiumbuy.com/certs/c04871ab-8efa-46d1-a51f-dc58940eb71b.pdf,true,159a1dcd-4371-48e0-b04b-d7345b1015a4,2025-07-22T05:39:44.585Z,2024-10-24T05:39:44.585Z
2b106e2e-20b4-4fd4-a63b-73f60bffd391,68db7c08-8dcd-4cb6-b001-eec88539af33,ISO 45001:2018,Safety,ISO,ISO-18609,2024-01-21,2027-01-20,https://cdn.lithiumbuy.com/certs/ad11c405-7837-46fd-b8ff-061163b32f5b.pdf,true,6fb01fb9-7e81-400c-ae14-7fa1527cbc36,2025-08-17T05:39:44.585Z,2024-01-21T05:39:44.585Z
23445f0f-93e1-4169-a53c-29438b7b79f0,92e40224-054a-4586-9281-4b7fc2df2278,ISO 45001:2018,Safety,ISO,ISO-21850,2024-02-16,2027-02-15,https://cdn.lithiumbuy.com/certs/cc86a7e7-3a2c-4ea2-af07-f3f2ec07ef42.pdf,true,9b55df99-99ea-4b31-b73c-ac15239f1d3d,2025-09-05T05:39:44.585Z,2024-02-16T05:39:44.585Z
b97694c1-5610-4e7f-85c9-90e4c42798a9,d108e80f-d16f-4dbc-b16f-1587d9c2e46e,ISO 14001:2015,Environmental,ISO,ISO-17334,2025-07-03,2028-07-02,https://cdn.lithiumbuy.com/certs/b82888e8-6674-4938-92de-b0a4fbe3c194.pdf,true,450b95e2-ca70-404c-adb1-87772b9ce208,2025-10-26T05:39:44.585Z,2025-07-03T05:39:44.585Z
534f306b-69f0-4637-9321-2f52b452de34,e7ab2aab-8519-40c3-beaa-7170563187c1,ISO 45001:2018,Safety,ISO,ISO-45741,2025-02-25,2028-02-25,https://cdn.lithiumbuy.com/certs/905541a7-6bc6-4bea-b09f-7c4e67e2f96d.pdf,true,6a68f366-9784-48f5-8d06-6b1bb81cbdce,2025-11-23T05:39:44.585Z,2025-02-25T05:39:44.585Z
6009c429-7d8e-4ee8-b423-fcb3b8f7d642,88289413-90bf-42b4-846c-304a5a4a56fc,IATF 16949:2016,Industry Specific,IATF,IATF-45228,2025-06-03,2028-06-02,https://cdn.lithiumbuy.com/certs/b932edf2-71b2-4bae-b6c6-e2570926522c.pdf,true,f9e25ab7-9477-4278-820f-ed7ffc414aff,2025-07-17T05:39:44.585Z,2025-06-03T05:39:44.585Z
80b448e0-481a-475f-b91d-9a8c8e53ecf8,ebdf84c6-923d-4f92-8177-d2dfd2dd9fa6,ISO 9001:2015,Quality Management,ISO,ISO-21188,2024-09-13,2027-09-13,https://cdn.lithiumbuy.com/certs/201962d3-7617-44bf-a46c-9914d6418d83.pdf,true,e8ab28ef-4749-4594-a90e-817a7ce180c9,2025-09-19T05:39:44.585Z,2024-09-13T05:39:44.585Z
0a6bf60d-3740-4a6c-8316-072bdaa4e6e7,8d89e775-abf3-4f31-aa0f-9466b6fecfb4,ISO 14001:2015,Environmental,ISO,ISO-86295,2024-12-26,2027-12-26,https://cdn.lithiumbuy.com/certs/5517dc6c-f263-49d7-a65a-a9254530b70d.pdf,true,bacbc683-b7fc-4ac9-942a-bbd9a7178707,2025-07-14T05:39:44.585Z,2024-12-26T05:39:44.585Z
3659e790-c43e-456c-9297-7b25414a9dbb,03d7c773-07d1-4c54-87fd-e34038901632,ISO 14001:2015,Environmental,ISO,ISO-91765,2025-05-09,2028-05-08,https://cdn.lithiumbuy.com/certs/8285b2e6-ca81-43e2-b6fe-c1665898bb94.pdf,true,91b11340-39ec-4e4c-b80b-501dcde0b581,2025-10-24T05:39:44.585Z,2025-05-09T05:39:44.585Z
cd9624c2-493b-4b7d-9f83-5d050eda7cb6,02928f0e-27b3-43ea-bfe8-9fe0dd78620f,ISO 9001:2015,Quality Management,ISO,ISO-91387,2024-02-28,2027-02-27,https://cdn.lithiumbuy.com/certs/24531ca7-57a8-4969-9c30-7e5ed0777a14.pdf,true,c7373252-5549-49d6-a311-61c4fb2f1bfc,2025-10-27T05:39:44.585Z,2024-02-28T05:39:44.585Z
12031b95-1e4d-4499-af7b-110804d3e88d,c43156d6-c9e0-40c1-98e7-8e1fa8d3aaa5,ISO 9001:2015,Quality Management,ISO,ISO-83862,2024-12-03,2027-12-03,https://cdn.lithiumbuy.com/certs/51f2befc-8a1d-4e8e-9cff-5f145bd3314c.pdf,true,3f74aeb4-31c3-45e0-902c-76743f30e932,2025-08-18T05:39:44.585Z,2024-12-03T05:39:44.585Z
5f7daf7e-e790-4c6a-bd42-3faa5b36270c,0a271ac4-898b-4e9e-b0a8-7dab203ae956,ISO 9001:2015,Quality Management,ISO,ISO-48998,2023-12-03,2026-12-02,https://cdn.lithiumbuy.com/certs/f3182ee8-5465-4f91-9dcd-2b7176bf7f4b.pdf,true,50f3451d-cc5b-4c88-ba35-0acf61e7f912,2025-07-29T05:39:44.585Z,2023-12-03T05:39:44.585Z
a035f073-1531-4d70-9176-8f2c1cdc0ee1,b545402d-b565-41e7-90b2-a32cc86317c3,ISO 9001:2015,Quality Management,ISO,ISO-24197,2023-01-21,2026-01-20,https://cdn.lithiumbuy.com/certs/278e0990-3abe-4c32-94ab-4a6d2c60b5f9.pdf,true,fc77dfc4-ed8f-42ed-bd08-ff2be4fa30ab,2025-09-26T05:39:44.585Z,2023-01-21T05:39:44.585Z
60b6e6dc-f1e6-462a-8689-5b703c49c4de,4ab2dd23-7743-42ea-91be-b20cd0b3d3c5,ISO 14001:2015,Environmental,ISO,ISO-62791,2024-01-17,2027-01-16,https://cdn.lithiumbuy.com/certs/b43e7d12-227d-4fcb-9eea-d0753a6d150a.pdf,true,6e5bdf02-c9c1-4fc7-a075-d3b1fe958b00,2025-11-30T05:39:44.585Z,2024-01-17T05:39:44.585Z
fd18cf1b-365d-45f4-9da8-ca1f80d4d0ac,b69730b6-17d6-4542-aa43-08d7f788dacc,IATF 16949:2016,Industry Specific,IATF,IATF-42444,2023-09-30,2026-09-29,https://cdn.lithiumbuy.com/certs/522858ec-3c4f-49a2-8964-79d2c7c1d2b2.pdf,true,12e2c2d6-c76e-4b17-b9b7-830d0a37e02e,2025-11-24T05:39:44.585Z,2023-09-30T05:39:44.585Z
fa5f851a-99ae-4dfc-8050-2d1359b173e6,9e435b1b-3b26-4f4b-9b97-17ba2e5c1452,ISO 9001:2015,Quality Management,ISO,ISO-47281,2023-09-16,2026-09-15,https://cdn.lithiumbuy.com/certs/dc058427-be05-4c0d-b744-32351bfbc360.pdf,true,505c2ad9-9194-4e38-b71d-ae345f308d53,2025-08-18T05:39:44.585Z,2023-09-16T05:39:44.585Z
df4950fb-6cd8-41a3-bd97-998d141b82a2,732065c3-9210-49c5-9c01-d28eb1e753cd,ISO 14001:2015,Environmental,ISO,ISO-80468,2024-09-29,2027-09-29,https://cdn.lithiumbuy.com/certs/4efb156d-64b1-46a5-8d18-4d204d6cb547.pdf,true,991f29da-765d-4e47-9d44-a62633238aa1,2025-11-12T05:39:44.585Z,2024-09-29T05:39:44.585Z
8e9f0a20-bf94-4179-8778-5dc794f97f08,5d5649db-7391-4669-88d9-6673def550de,ISO 9001:2015,Quality Management,ISO,ISO-68639,2024-05-31,2027-05-31,https://cdn.lithiumbuy.com/certs/bca857e8-4bf2-4c2b-8b76-6bc84282fa86.pdf,true,d3cf153d-4b05-451b-b0f0-5cc8691e9b4c,2025-10-13T05:39:44.585Z,2024-05-31T05:39:44.585Z
9f87f4a5-d944-4574-9bcf-56b9d53af7e8,37fbb935-02c2-4908-8a0d-1767ce72736c,ISO 9001:2015,Quality Management,ISO,ISO-72845,2023-07-10,2026-07-09,https://cdn.lithiumbuy.com/certs/7a6e8590-5cfe-4268-9f24-dce47b01daff.pdf,true,31f7a087-6cce-4566-a198-13b79f532174,2025-07-10T05:39:44.585Z,2023-07-10T05:39:44.585Z
e8ec112f-bdb9-4599-b0d1-5cc08266298a,9229b841-28bc-4c21-ae95-b1580c26e5c4,ISO 9001:2015,Quality Management,ISO,ISO-80395,2024-11-30,2027-11-30,https://cdn.lithiumbuy.com/certs/111f8536-20eb-473f-b5af-e197987e11a7.pdf,true,403fc926-9737-4f37-a6b7-f0f3367f3794,2025-09-09T05:39:44.585Z,2024-11-30T05:39:44.585Z
4f882ce8-ff83-48d0-b2b2-39543081745f,b87e3c7f-77f5-4d12-9887-f5834232864a,ISO 9001:2015,Quality Management,ISO,ISO-56284,2024-09-01,2027-09-01,https://cdn.lithiumbuy.com/certs/abd04e3f-62f6-4364-8a06-41498a7740f6.pdf,true,c9a5e9b8-8308-4f2e-bd7d-fdac84338a01,2025-09-05T05:39:44.585Z,2024-09-01T05:39:44.585Z
bbcb1b1f-d0b9-4cab-a8c8-2a3e18fb0e90,a20dbd32-a765-4c3b-bc92-003c072148dc,ISO 45001:2018,Safety,ISO,ISO-41442,2024-10-06,2027-10-06,https://cdn.lithiumbuy.com/certs/a1bf513d-3d66-4ae3-b723-2f57673520a4.pdf,true,d6ea2a5a-13f8-4476-a195-65a88ec5197c,2025-08-21T05:39:44.585Z,2024-10-06T05:39:44.585Z
a425be89-8c68-45f9-8585-07f39d74b346,b773ff39-d507-4e20-9088-7d1b90ef4c59,IATF 16949:2016,Industry Specific,IATF,IATF-60307,2024-01-18,2027-01-17,https://cdn.lithiumbuy.com/certs/d7ee8f24-41fb-4f84-bb74-2bea10fd3158.pdf,true,625b1662-bc51-48a9-9070-9ebe31aad069,2025-08-04T05:39:44.585Z,2024-01-18T05:39:44.585Z
31b159f9-e316-42c8-99c4-bd32bf87415b,265c448a-aec6-45d7-8da5-7ae53396b777,ISO 45001:2018,Safety,ISO,ISO-31551,2025-04-29,2028-04-28,https://cdn.lithiumbuy.com/certs/4b03c6ae-9ce1-4b24-bc48-93acae3822ac.pdf,true,1cfd1173-4b9c-4c80-9193-3b8aae1efc0d,2025-07-22T05:39:44.585Z,2025-04-29T05:39:44.585Z
682b7e7b-4cb9-4bdb-885e-7734c1f10d54,2f754c55-e158-45fa-be6b-851496b9ea40,ISO 45001:2018,Safety,ISO,ISO-67672,2023-03-06,2026-03-05,https://cdn.lithiumbuy.com/certs/37cd51ba-94f3-4864-bebb-8675f2ff6b41.pdf,true,b1ad2448-5d2a-4094-9296-956419446c0a,2025-11-24T05:39:44.585Z,2023-03-06T05:39:44.585Z
